,segm_cebp_imagename,day,area_nucleus,xcoord_nucleus,ycoord_nucleus,dapi_nucleus,cebp_nucleus,ppar_nucleus,count_heteroc,area_heteroc,dapi_heteroc,cebp_heteroc,ppar_heteroc,area_n_heteroc,dapi_n_heteroc,cebp_n_heteroc,ppar_n_heteroc,area_p3_heteroc,dapi_p3_heteroc,cebp_p3_heteroc,ppar_p3_heteroc,area_n_p3_heteroc,dapi_n_p3_heteroc,cebp_n_p3_heteroc,ppar_n_p3_heteroc,area_blob,count_blob,dapi_blob,cebp_blob,ppar_blob,area_n_blob,dapi_n_blob,cebp_n_blob,ppar_n_blob,area_p1_blob,dapi_p1_blob,cebp_p1_blob,ppar_p1_blob,area_n_p1_blob,dapi_n_p1_blob,cebp_n_p1_blob,ppar_n_p1_blob,area_p2_blob,dapi_p2_blob,cebp_p2_blob,ppar_p2_blob,area_n_p2_blob,dapi_n_p2_blob,cebp_n_p2_blob,ppar_n_p2_blob,area_p3_blob,dapi_p3_blob,cebp_p3_blob,ppar_p3_blob,area_n_p3_blob,dapi_n_p3_blob,cebp_n_p3_blob,ppar_n_p3_blob,area_p4_blob,dapi_p4_blob,cebp_p4_blob,ppar_p4_blob,area_n_p4_blob,dapi_n_p4_blob,cebp_n_p4_blob,ppar_n_p4_blob,area_p5_blob,dapi_p5_blob,cebp_p5_blob,ppar_p5_blob,area_n_p5_blob,dapi_n_p5_blob,cebp_n_p5_blob,ppar_n_p5_blob,area_p6_blob,dapi_p6_blob,cebp_p6_blob,ppar_p6_blob,area_n_p6_blob,dapi_n_p6_blob,cebp_n_p6_blob,ppar_n_p6_blob,area_p7_blob,dapi_p7_blob,cebp_p7_blob,ppar_p7_blob,area_n_p7_blob,dapi_n_p7_blob,cebp_n_p7_blob,ppar_n_p7_blob
133,stad3-32-xy3_cebp_segm_cell7.tif,0.167,35903,1458.7852825669165,923.9923126201153,131852422,272762774,66978714,20,2944,15670206,23729145,5369935,32959.0,116182216.0,249033629.0,61608779.0,2871,12603910,22169899,5369591,30088.0,103578306.0,226863730.0,56239188.0,345,18,1286709,5350133,791293,35558.0,130565713.0,267412641.0,66187421.0,295,1100089,4203762,646991,35263.0,129465624.0,263208879.0,65540430.0,356,1331444,4767794,766859,34907.0,128134180.0,258441085.0,64773571.0,517,1941844,6454483,1108641,34390.0,126192336.0,251986602.0,63664930.0,1054,3967839,12716444,2270419,33853.0,124166341.0,245724641.0,62503152.0,1333,5050305,14941271,2936195,33057.0,121142031.0,237045331.0,60728735.0,2049,7790552,22308458,4519673,32341.0,118401784.0,229678144.0,59145257.0,1483,5694510,14964807,3265887,31574.0,115447521.0,222080524.0,57462848.0
134,stad3-32-xy3_cebp_segm_cell8.tif,0.167,33443,437.710372873247,1249.6868103938043,134099667,189899298,54785639,11,2291,15678115,16462532,3837446,31152.0,118421552.0,173436766.0,50948193.0,1743,9411537,11688002,2978191,29409.0,109010015.0,161748764.0,47970002.0,537,25,2243507,8263871,1017432,32906.0,131856160.0,181635427.0,53768207.0,458,1956046,6079112,819784,32448.0,129900114.0,175556315.0,52948423.0,548,2359612,6653592,971982,31900.0,127540502.0,168902723.0,51976441.0,799,3470221,8722456,1403549,31101.0,124070281.0,160180267.0,50572892.0,1625,7079934,16786625,2851197,30275.0,120460568.0,152116098.0,49125244.0,2032,8941541,18688965,3559936,29069.0,115128740.0,141491302.0,47012956.0,3077,13604366,27038437,5392484,28024.0,110465915.0,133141830.0,45180408.0,2127,9526913,16399100,3737362,26942.0,105601827.0,125092202.0,43275594.0
135,stad3-32-xy3_cebp_segm_cell9.tif,0.167,41733,1636.5843337406848,1499.7315074401554,140967966,221217912,61137951,17,2720,14531428,16125188,3921478,39013.0,126436538.0,205092724.0,57216473.0,2459,10134117,13848585,3641013,36554.0,116302421.0,191244139.0,53575460.0,860,28,2880838,9596187,1350887,40873.0,138087128.0,211621725.0,59787064.0,570,1933219,5718705,882910,40303.0,136153909.0,205903020.0,58904154.0,677,2307215,6349682,1047332,39626.0,133846694.0,199553338.0,57856822.0,998,3426844,8649468,1536035,38628.0,130419850.0,190903870.0,56320787.0,2000,6892151,16658754,3081935,37626.0,126954543.0,182894584.0,54774887.0,2468,8545201,18854629,3772904,36160.0,121874649.0,172049241.0,52547883.0,3766,13073641,27828503,5727748,34862.0,117346209.0,163075367.0,50593039.0,2651,9265893,17786872,3978521,33514.0,112618589.0,154274990.0,48575393.0
136,stad3-32-xy5_cebp_segm_cell1.tif,0.167,34479,1764.2626526291365,150.59528988659764,137521551,209043462,51774855,17,3706,22272325,25244944,5712774,30773.0,115249226.0,183798518.0,46062081.0,2982,14335253,20208354,4590103,27794.0,100919450.0,163598634.0,41475679.0,400,25,1569642,5028560,715925,34079.0,135951909.0,204014902.0,51058930.0,386,1520273,4424278,672825,33693.0,134431636.0,199590624.0,50386105.0,474,1877074,5119227,816274,33219.0,132554562.0,194471397.0,49569831.0,701,2781740,7032130,1188909,32518.0,129772822.0,187439267.0,48380922.0,1425,5675784,13763476,2419600,31794.0,126878778.0,180707921.0,47150231.0,1802,7230582,16047158,3077978,30716.0,122542240.0,171392109.0,45302944.0,2778,11170224,23994856,4716538,29740.0,118602598.0,163444411.0,43664384.0,2024,8216377,16120656,3375914,28698.0,114337194.0,155302788.0,41936664.0
137,stad3-32-xy5_cebp_segm_cell10.tif,0.167,40191,967.344181533179,1437.41904904083,135244555,271854538,57216105,21,2970,16005447,22093221,4332564,37221.0,119239108.0,249761317.0,52883541.0,2912,11759567,20876687,4153415,34309.0,107479541.0,228884630.0,48730126.0,528,31,1854736,7268467,813358,39663.0,133389819.0,264586071.0,56402747.0,510,1803396,6246262,777233,39153.0,131586423.0,258339809.0,55625514.0,630,2225264,7257253,956445,38523.0,129361159.0,251082556.0,54669069.0,930,3288456,9952066,1411022,37593.0,126072703.0,241130490.0,53258047.0,1916,6775284,19808247,2904734,36607.0,122585875.0,231274309.0,51764335.0,2414,8564119,23175282,3647568,35179.0,117508584.0,217955208.0,49610479.0,3711,13198168,34611669,5597178,33882.0,112874535.0,206518821.0,47660869.0,2669,9571421,22989980,4008465,32510.0,107937163.0,194965228.0,45602014.0
138,stad3-32-xy5_cebp_segm_cell11.tif,0.167,37362,362.1471816283925,1569.8752475777528,134432633,222553763,63988699,16,3159,18038295,21080030,5358763,34203.0,116394338.0,201473733.0,58629936.0,2624,11874260,17386521,4716332,31579.0,104520078.0,184087212.0,53913604.0,996,37,3576708,12804261,2174687,36366.0,130855925.0,209749502.0,61814012.0,737,2656670,8051813,1543484,35629.0,128199255.0,201697689.0,60270528.0,869,3149344,8758302,1738213,34760.0,125049911.0,192939387.0,58532315.0,1252,4564228,11527997,2437415,33508.0,120485683.0,181411390.0,56094900.0,2531,9255225,22291708,4884922,32229.0,115794686.0,170647679.0,53647393.0,3106,11451455,24872012,5891477,30402.0,109034228.0,156539378.0,50203423.0,4721,17452497,36414086,8870586,28787.0,103033186.0,144997304.0,47224314.0,3308,12322817,22975391,6077192,27094.0,96711411.0,133563987.0,44126231.0
139,stad3-32-xy5_cebp_segm_cell13.tif,0.167,28522,77.66895729612229,1699.941904494776,93249861,135983209,42292291,11,2231,11702851,11512096,3405798,26291.0,81547010.0,124471113.0,38886493.0,1708,6755534,8086208,2599938,24583.0,74791476.0,116384905.0,36286555.0,364,22,1079847,3945947,609787,28158.0,92170014.0,132037262.0,41682504.0,348,1046261,3365648,546544,27810.0,91123753.0,128671614.0,41135960.0,426,1289874,3826539,653719,27384.0,89833879.0,124845075.0,40482241.0,636,1944955,5226130,970360,26748.0,87888924.0,119618945.0,39511881.0,1294,3970111,10108503,1961006,26090.0,85863768.0,114736572.0,38521235.0,1637,5079053,11460094,2462052,25111.0,82809871.0,108158851.0,37049829.0,2502,7792073,16744721,3758229,24246.0,80096851.0,102874224.0,35753652.0,1796,5662854,10623162,2692159,23315.0,77147017.0,97535689.0,34357670.0
140,stad3-32-xy5_cebp_segm_cell2.tif,0.167,48113,1926.817887057552,314.96395984453267,153153779,243283012,79565125,22,3903,19770475,22824264,6010269,44210.0,133383304.0,220458748.0,73554856.0,3322,12835245,18133153,5139618,40888.0,120548059.0,202325595.0,68415238.0,406,28,1200237,4330839,779497,47707.0,151953542.0,238952173.0,78785628.0,421,1279285,4084703,785408,47286.0,150674257.0,234867470.0,78000220.0,522,1606618,4764498,999244,46764.0,149067639.0,230102972.0,77000976.0,785,2456476,6670419,1578847,45979.0,146611163.0,223432553.0,75422129.0,1614,5061281,13176026,3236827,45150.0,144006358.0,216926946.0,73764149.0,2055,6492114,15459444,4119680,43924.0,140119049.0,207973109.0,71302449.0,3189,10088705,23240109,6334733,42790.0,136522458.0,200192444.0,69087396.0,2369,7524960,15891780,4579432,41555.0,132594089.0,192081329.0,66723017.0
141,stad3-32-xy5_cebp_segm_cell3.tif,0.167,32960,1473.7971177184465,375.5540958737864,143881043,175506914,52548184,15,2412,16049565,14513790,3962938,30548.0,127831478.0,160993124.0,48585246.0,2273,11972327,13012856,3831137,28275.0,115859151.0,147980268.0,44754109.0,356,17,1572008,4553419,711841,32604.0,142309035.0,170953495.0,51836343.0,316,1423770,3620170,609491,32288.0,140885265.0,167333325.0,51226852.0,379,1720092,4043378,715109,31909.0,139165173.0,163289947.0,50511743.0,549,2524985,5382016,1010316,31360.0,136640188.0,157907931.0,49501427.0,1121,5175028,10550574,2054538,30788.0,133990145.0,152739373.0,48457205.0,1406,6558111,12114709,2544808,29954.0,130082077.0,145793222.0,46956619.0,2161,10126494,17994837,3911749,29199.0,126513694.0,139913094.0,45589678.0,1566,7440622,11903812,2830575,28388.0,122641455.0,133889410.0,44126044.0
142,stad3-32-xy5_cebp_segm_cell4.tif,0.167,74531,435.0704539050865,630.5272302800178,258788691,280470707,114152647,31,4731,26774390,15379918,7165321,69800.0,232014301.0,265090789.0,106987326.0,4497,19602810,15520345,6921294,65303.0,212411491.0,249570444.0,100066032.0,2101,56,6771921,20453776,3549552,72430.0,252016770.0,260016931.0,110603095.0,1258,4092787,10337225,2091900,71172.0,247923983.0,249679706.0,108511195.0,1468,4818285,10982932,2431497,69704.0,243105698.0,238696774.0,106079698.0,2083,6908390,13936328,3431585,67621.0,236197308.0,224760446.0,102648113.0,4152,13857635,26256163,6859192,65552.0,229248063.0,212440611.0,99220506.0,5017,16990162,27952682,8295639,62604.0,219207146.0,196807764.0,94352474.0,7605,25923478,40336278,12568167,60016.0,210273830.0,184424168.0,90079946.0,5341,18556446,24619067,8761930,57263.0,200650700.0,172188697.0,85590544.0
143,stad3-32-xy5_cebp_segm_cell5.tif,0.167,30650,1968.0049265905384,625.5271778140294,127074007,222397114,49883645,16,2683,17243684,23050478,4277528,27967.0,109830323.0,199346636.0,45606117.0,2429,12607823,20079058,3971260,25538.0,97222500.0,179267578.0,41634857.0,130,16,590171,2008085,269367,30520.0,126483836.0,220389029.0,49614278.0,174,792908,2572238,354124,30346.0,125690928.0,217816791.0,49260154.0,227,1040235,3213518,454871,30119.0,124650693.0,214603273.0,48805283.0,342,1572199,4573981,669267,29777.0,123078494.0,210029292.0,48136016.0,713,3297399,9258748,1384597,29406.0,121353294.0,205344525.0,47420686.0,925,4330037,11258343,1772235,28852.0,118748457.0,198770949.0,46363781.0,1430,6729499,16919853,2733431,28347.0,116348995.0,193109439.0,45402585.0,1048,5002837,11497961,2000654,27804.0,113745620.0,187272988.0,44363127.0
144,stad3-32-xy5_cebp_segm_cell6.tif,0.167,37712,879.4749151463725,695.2675010606704,147158903,222409736,53389114,13,2264,14688088,15932402,3523860,35448.0,132470815.0,206477334.0,49865254.0,1913,9800154,13217442,2799097,33535.0,122670661.0,193259892.0,47066157.0,492,29,1928728,7392695,815856,37220.0,145230175.0,215017041.0,52573258.0,445,1781841,5720951,714325,36775.0,143448334.0,209296090.0,51858933.0,555,2242548,6532795,882058,36220.0,141205786.0,202763295.0,50976875.0,841,3438184,8953292,1340404,35379.0,137767602.0,193810003.0,49636471.0,1733,7121484,17472045,2719759,34487.0,134084302.0,185291250.0,48257116.0,2201,9143917,19838431,3368024,33178.0,128623685.0,173971572.0,46268447.0,3387,14151777,29274810,5137021,31992.0,123615825.0,164535193.0,44499450.0,2440,10365968,18854467,3630479,30738.0,118257717.0,155117105.0,42637968.0
145,stad3-32-xy5_cebp_segm_cell7.tif,0.167,39159,1284.0128450675452,663.8348783166067,144018140,256245540,65824411,20,2766,15630586,21190329,4464311,36393.0,128387554.0,235055211.0,61360100.0,2784,12609186,19954471,4561276,33614.0,115787485.0,215115568.0,56804494.0,535,38,2072766,6683838,1087813,38624.0,141945374.0,249561702.0,64736598.0,566,2201737,6518040,1128648,38058.0,139743637.0,243043662.0,63607950.0,709,2771260,7685281,1368592,37349.0,136972377.0,235358381.0,62239358.0,1064,4188282,10717445,2008825,36285.0,132784095.0,224640936.0,60230533.0,2180,8581946,21113400,4079892,35169.0,128390431.0,214244981.0,58159466.0,2772,10963129,24748616,5133581,33513.0,121820966.0,199892320.0,55096952.0,4271,16940305,37017303,7901455,32014.0,115843790.0,187623633.0,52329078.0,3100,12373715,24843782,5710265,30413.0,109447251.0,175048538.0,49386687.0
146,stad3-32-xy5_cebp_segm_cell8.tif,0.167,35126,822.3815692079941,1044.4035187610318,137243325,206407016,62927553,18,2654,16338906,15648992,4585531,32472.0,120904419.0,190758024.0,58342022.0,2598,12479403,15123891,4573893,29874.0,108425016.0,175634133.0,53768129.0,728,32,2735683,10596302,1524277,34398.0,134507642.0,195810714.0,61403276.0,569,2207217,7146263,1176582,33829.0,132300425.0,188664451.0,60226694.0,676,2652956,7705158,1398222,33153.0,129647469.0,180959293.0,58828472.0,974,3878576,9933283,1986078,32179.0,125768893.0,171026010.0,56842394.0,1974,7910208,19005119,4025194,31179.0,121737261.0,161954174.0,54803278.0,2440,9923628,20760268,4931962,29739.0,115845265.0,150265742.0,51910432.0,3719,15215681,30199387,7516821,28460.0,110553212.0,140826623.0,49325573.0,2622,10904717,18717906,5288777,27117.0,104940548.0,131547836.0,46621655.0
147,stad3-32-xy5_cebp_segm_cell9.tif,0.167,37209,1674.8704614474993,1146.3347039694697,139910226,217293174,63692188,20,3663,20683177,23234088,6554214,33546.0,119227049.0,194059086.0,57137974.0,3190,14653314,20641200,5916781,30356.0,104573735.0,173417886.0,51221193.0,396,28,1467664,4779225,718016,36813.0,138442562.0,212513949.0,62974172.0,432,1623286,4813621,805890,36381.0,136819276.0,207700328.0,62168282.0,533,2013059,5566334,1008959,35848.0,134806217.0,202133994.0,61159323.0,780,2956679,7555308,1473503,35068.0,131849538.0,194578686.0,59685820.0,1610,6143872,14990272,3021729,34238.0,128662345.0,187143722.0,58137594.0,2030,7832799,17322395,3735918,33038.0,124016739.0,177256291.0,55949902.0,3100,11996958,25478531,5649251,31968.0,119852580.0,169100155.0,54036569.0,2207,8615121,16373607,3934897,30831.0,115401618.0,160882684.0,52015005.0
148,stad3-33-xy1_cebp_segm_cell1.tif,0.167,42759,276.2203746579668,324.7764447250871,181565674,290417064,96081376,15,2008,13551846,14755214,4318559,40751.0,168013828.0,275661850.0,91762817.0,1971,10670955,13624635,4329199,38780.0,157342873.0,262037215.0,87433618.0,704,30,3241696,12361287,1932815,42055.0,178323978.0,278055777.0,94148561.0,581,2638616,9040193,1570782,41474.0,175685362.0,269015584.0,92577779.0,687,3124801,9946789,1840350,40787.0,172560561.0,259068795.0,90737429.0,953,4333411,12620525,2538438,39834.0,168227150.0,246448270.0,88198991.0,1920,8752610,24278702,5097512,38867.0,163807951.0,234790093.0,85639917.0,2361,10804942,26989882,6222556,37473.0,157422208.0,219458388.0,81976435.0,3580,16421377,39291174,9368220,36254.0,151805773.0,207157096.0,78830771.0,2511,11589271,24589913,6430811,34962.0,145832937.0,194868475.0,75545624.0
149,stad3-33-xy1_cebp_segm_cell10.tif,0.167,36260,828.8406232763375,1467.7555708769994,142756456,181376531,59959080,10,1814,13753929,10131261,3235712,34446.0,129002527.0,171245270.0,56723368.0,1449,7811539,8075404,2392882,32997.0,121190988.0,163169866.0,54330486.0,661,21,2547737,8420751,1231118,35599.0,140208719.0,172955780.0,58727962.0,431,1669162,4735200,802680,35168.0,138539557.0,168220580.0,57925282.0,511,1986528,5127990,938619,34657.0,136553029.0,163092590.0,56986663.0,748,2917357,6745284,1353286,33909.0,133635672.0,156347306.0,55633377.0,1499,5877356,12803495,2680189,33158.0,130675673.0,150289095.0,54306474.0,1857,7361830,14084347,3260619,32052.0,126273842.0,142262959.0,52372758.0,2848,11332458,20646251,4982272,31061.0,122303214.0,135701055.0,50651105.0,2062,8292621,13210280,3583081,29990.0,117981221.0,129052679.0,48789677.0
150,stad3-33-xy1_cebp_segm_cell2.tif,0.167,36748,1051.9576847719604,516.8325895286819,170536952,318540954,62295700,16,2124,15491480,23197526,3510476,34624.0,155045472.0,295343428.0,58785224.0,2123,12591153,20974464,3602701,32501.0,142454319.0,274368964.0,55182523.0,462,19,2262941,9046472,836528,36286.0,168274011.0,309494482.0,61459172.0,369,1794412,6296517,661748,35917.0,166479599.0,303197965.0,60797424.0,441,2153730,7047991,785022,35476.0,164325869.0,296149974.0,60012402.0,636,3126102,9362548,1117728,34840.0,161199767.0,286787426.0,58894674.0,1282,6316024,18085651,2246396,34194.0,158009845.0,278064323.0,57766006.0,1581,7834704,20277480,2750874,33259.0,153365063.0,266509946.0,56143800.0,2421,12017044,29923969,4203096,32419.0,149182723.0,256863457.0,54691578.0,1738,8677285,19387481,2999283,31521.0,144687778.0,247122465.0,53144517.0
151,stad3-33-xy1_cebp_segm_cell3.tif,0.167,41633,1374.5233348545626,583.8369082218433,208305576,431424228,70509797,9,1160,9535254,14679884,1976046,40473.0,198770322.0,416744344.0,68533751.0,1156,7696115,12691382,1946202,39317.0,191074207.0,404052962.0,66587549.0,465,24,2523804,12735182,884284,41168.0,205781772.0,418689046.0,69625513.0,419,2215669,9946929,782503,40749.0,203566103.0,408742117.0,68843010.0,510,2704917,11130809,934044,40239.0,200861186.0,397611308.0,67908966.0,746,3982383,14758486,1347362,39493.0,196878803.0,382852822.0,66561604.0,1533,8199496,28793381,2747414,38706.0,192661690.0,368817927.0,65161552.0,1935,10421081,32558405,3412241,37558.0,186457722.0,350294417.0,63149363.0,2960,15988988,47667698,5185316,36533.0,180889815.0,335185124.0,61376288.0,2116,11514927,30162383,3645713,35442.0,174942795.0,320132034.0,59503650.0
152,stad3-33-xy1_cebp_segm_cell4.tif,0.167,53612,266.1844922778482,613.0088413041856,184246251,279570453,86130826,25,3970,17379063,23184521,6354404,49642.0,166867188.0,256385932.0,79776422.0,3741,14658814,21357313,6011845,45901.0,152208374.0,235028619.0,73764577.0,334,16,1337087,2687000,538862,53278.0,182909164.0,276883453.0,85591964.0,254,1038685,1979980,417534,53024.0,181870479.0,274903473.0,85174430.0,302,1232296,2308544,499777,52722.0,180638183.0,272594929.0,84674653.0,437,1769584,3271481,721151,52285.0,178868599.0,269323448.0,83953502.0,883,3576027,6543880,1446877,51839.0,177062156.0,266051049.0,83227776.0,1102,4424386,7979965,1779163,51183.0,174444213.0,261343483.0,82174339.0,1692,6769100,12123234,2718777,50593.0,172099499.0,257200214.0,81234725.0,1225,4845583,8507259,1946344,49958.0,169598630.0,252836224.0,80227995.0
153,stad3-33-xy1_cebp_segm_cell5.tif,0.167,46310,1951.5335564672857,660.6331030015116,168433796,320220202,80317959,26,3714,20164104,30345322,6223389,42596.0,148269692.0,289874880.0,74094570.0,3585,15448399,26813329,6190644,39023.0,132846906.0,263114229.0,67922475.0,787,27,2893275,10846710,1452757,45523.0,165540521.0,309373492.0,78865202.0,600,2239809,7510474,1094562,44923.0,163300712.0,301863018.0,77770640.0,697,2612945,8291871,1260450,44226.0,160687767.0,293571147.0,76510190.0,978,3648125,10916236,1755830,43248.0,157039642.0,282654911.0,74754360.0,1978,7377131,21376792,3527842,42248.0,153310636.0,272194355.0,72982348.0,2431,9056671,24429363,4279554,40817.0,147982971.0,258225548.0,70474806.0,3698,13787958,36058050,6492754,39550.0,143251684.0,246596861.0,68261606.0,2607,9741932,23305905,4547578,38210.0,138241039.0,234919643.0,65927228.0
154,stad3-33-xy1_cebp_segm_cell6.tif,0.167,41458,656.4406145979063,701.1577017704665,175488508,218842867,67685443,10,1471,10608825,8405262,2174496,39987.0,164879683.0,210437605.0,65510947.0,1424,8249685,7355485,2136024,38563.0,156629998.0,203082120.0,63374923.0,271,20,1135101,4612166,544275,41187.0,174353407.0,214230701.0,67141168.0,267,1119226,3964593,491054,40920.0,173234181.0,210266108.0,66650114.0,334,1405470,4509085,603772,40586.0,171828711.0,205757023.0,66046342.0,519,2202502,6237988,925041,40067.0,169626209.0,199519035.0,65121301.0,1056,4498399,11892659,1868571,39530.0,167330312.0,193864364.0,64177771.0,1334,5740591,12953255,2335012,38733.0,163885618.0,186565780.0,62786289.0,2058,8888695,18801405,3608201,38009.0,160737514.0,180717630.0,61513100.0,1510,6597662,11631844,2648141,37223.0,157287956.0,174933936.0,60138148.0
155,stad3-33-xy1_cebp_segm_cell7.tif,0.167,48533,801.9455422083943,1049.3189788391403,170669677,350882756,77545888,16,2540,14228201,22386620,3984087,45993.0,156441476.0,328496136.0,73561801.0,2384,10976783,19695699,3761271,43609.0,145464693.0,308800437.0,69800530.0,331,18,1304528,5123779,638560,48202.0,169365149.0,345758977.0,76907328.0,293,1186614,4249642,566707,47909.0,168178535.0,341509335.0,76340621.0,351,1421939,4831629,667583,47558.0,166756596.0,336677706.0,75673038.0,504,2046192,6535621,948357,47054.0,164710404.0,330142085.0,74724681.0,1023,4164438,12875755,1903937,46535.0,162592158.0,323801951.0,73769101.0,1265,5169715,14967037,2306042,45789.0,159540689.0,315175048.0,72418639.0,1945,7962654,22461141,3519535,45109.0,156747750.0,307680944.0,71205146.0,1396,5740554,15088791,2480396,44393.0,153800135.0,300086257.0,69938243.0
156,stad3-33-xy1_cebp_segm_cell8.tif,0.167,46513,222.5894696106465,1176.5996173112894,165542105,217038571,74777154,15,3274,20504520,15740603,5168043,43239.0,145037585.0,201297968.0,69609111.0,2495,11501926,11547669,4034990,40744.0,133535659.0,189750299.0,65574121.0,1134,50,3759527,11603766,1954113,45379.0,161782578.0,205434805.0,72823041.0,920,3058858,8173821,1579639,44459.0,158723720.0,197260984.0,71243402.0,1112,3704336,9035330,1899706,43347.0,155019384.0,188225654.0,69343696.0,1644,5471688,11989364,2805196,41703.0,149547696.0,176236290.0,66538500.0,3303,11047431,22821691,5601579,40050.0,143985229.0,165441981.0,63754119.0,4089,13780271,25121214,6853010,37640.0,135824870.0,151265982.0,59742221.0,6247,21129473,36699341,10422827,35503.0,128521494.0,139794003.0,56216659.0,4455,15222093,23124383,7338457,33232.0,120704675.0,128369129.0,52496941.0
157,stad3-33-xy1_cebp_segm_cell9.tif,0.167,41568,1584.9844351424172,1238.5172247882988,164057550,359492415,87656501,17,2573,16775299,27011489,5222595,38995.0,147282251.0,332480926.0,82433906.0,2379,11754150,21868953,4898689,36616.0,135528101.0,310611973.0,77535217.0,717,33,3131634,12216515,1620777,40851.0,160925916.0,347275900.0,86035724.0,584,2574740,8909254,1308309,40267.0,158351176.0,338366646.0,84727415.0,700,3095185,10074570,1578071,39567.0,155255991.0,328292076.0,83149344.0,1021,4539806,13693345,2333731,38546.0,150716185.0,314598731.0,80815613.0,2075,9187423,26891229,4784732,37492.0,146068568.0,301400847.0,78364612.0,2587,11373372,31142467,6007556,35959.0,139342813.0,283456264.0,74808057.0,3944,17254916,46068970,9162599,34602.0,133461269.0,268529761.0,71653014.0,2781,12007152,29918633,6420502,33183.0,127345801.0,253556454.0,68396133.0
